path,label
/home/xbgydx/Desktop/XDTestClipFeatures/The.Fast.and.the.Furious.2001__#00-26-09_00-26-52_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/The.Fast.and.the.Furious.2001__#01-38-50_01-39-59_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/The.Hurt.Locker.2008__#0-29-25_0-30-15_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/The.Hurt.Locker.2008__#0-45-39_0-47-06_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/The.Intouchables.2011__#00-04-20_00-05-35_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/The.Intouchables.2011__#00-51-55_00-55-16_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/The.Intouchables.2011__#00-58-18_01-02-30_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/The.Notebook.2004__#00-08-55_00-10-50_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/The.Notebook.2004__#00-11-00_00-15-08_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/The.Notebook.2004__#00-20-35_00-23-06_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/The.Notebook.2004__#00-25-20_00-29-20_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/The.Notebook.2004__#01-30-25_01-33-56_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/The.Notebook.2004__#01-52-20_01-58-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/The.Pursuit.of.Happyness.2006__#00-17-30_00-19-10_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/The.Pursuit.of.Happyness.2006__#00-30-50_00-32-31_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/The.Pursuit.of.Happyness.2006__#01-34-18_01-38-11_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/The.Secret.Life.of.Walter.Mitty.2013__#00-08-55_00-10-50_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/The.Secret.Life.of.Walter.Mitty.2013__#00-36-52_00-41-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/The.Secret.Life.of.Walter.Mitty.2013__#01-01-20_01-04-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/The.Secret.Life.of.Walter.Mitty.2013__#01-23-00_01-29-08_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Thelma...Louise.1991__#01-53-54_01-54-50_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Tropa.de.Elite.2.2010__#00-05-30_00-06-30_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Tropa.de.Elite.2.2010__#01-30-51_01-32-30_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Tropa.de.Elite.2.2010__#01-33-31_01-34-20_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Tropa.de.Elite.2007__#00-10-30_00-12-08_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Tropa.de.Elite.2007__#00-52-33_00-54-35_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Yellow.Sea.2010__#00-10-16_00-11-14_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Young.And.Dangerous.I.1996__#0-55-09_0-56-59_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Young.And.Dangerous.II.1996__#0-53-25_0-54-20_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Young.And.Dangerous.III.1996__#00-15-52_00-17-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Young.And.Dangerous.IV.1997__#0-10-35_0-11-50_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Your.Name.2016__#00-05-52_00-08-22_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Your.Name.2016__#01-01-20_01-04-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=-5RWxUUJ7lQ__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=-tqHsoEoUyY__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=0LEefpIPBHA__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=0vVOXlgHC1U__#00-12-00_00-18-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=0vVOXlgHC1U__#00-48-00_00-54-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=1202rYvw7go__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=1EvRIhdsX1s__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=2JJ9d97sd64__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=3MUqt3OkxIo__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=3ZVcLOjwOMk__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=3lSHv_DUbJs__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=4jVgDKbu_TI__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=5AlAh8J3WqE__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=5NZxPmTpV6Y__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=5l-nbDl0qvg__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=6cvZOGzfqWU__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=7smETZfN0XA__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=8SC55pYljMM__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=94zZ9iptP54__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=9FxmNOXF25Q__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=9eME1y6V-T4__#00-42-00_00-48-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=9eME1y6V-T4__#01-00-00_01-06-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=9eME1y6V-T4__#01-06-00_01-12-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=9eME1y6V-T4__#01-18-00_01-24-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=9eME1y6V-T4__#01-36-00_01-42-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=9eME1y6V-T4__#02-00-00_02-06-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=9qxJ6bznkNI__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=AqFWYZsOgWY__#00-21-00_00-24-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=AqFWYZsOgWY__#00-33-00_00-36-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=BL8ppFg7NKI__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=DdIA1Owbcdc__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=EToznHwS0OA__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=EeUTpfyb0qo__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=Ehh8ZdIMMj4__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=ErOcW_CSOyQ__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=GnN9VTh_s2A__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=GrHfWKeTDEI__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=H12BVHrNiXs__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=H9Y5_X1sEEA__#00-03-00_00-06-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=H9Y5_X1sEEA__#00-30-00_00-33-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=H9Y5_X1sEEA__#00-36-00_00-39-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=H9Y5_X1sEEA__#00-42-00_00-45-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=H9Y5_X1sEEA__#00-45-00_00-48-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=HTEyaXBPf9U__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=Hd_2Y29_FLU__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=HksDvkX6Bjk__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=I7oSupyExVY__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=JHsfKFF9Oag__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=JzrpCC7XmyE__#00-06-00_00-12-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=JzrpCC7XmyE__#01-06-00_01-12-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=KERh4R2BbS0__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=KEh6EOQvQO0__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=L2Qs4KyW-Co__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=LYzmr5ORvCg__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=MyM5G7fo7Gg__#00-06-00_00-09-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=MyM5G7fo7Gg__#00-18-00_00-21-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=NbNFfnVSIn8__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=NeAC-MfTZzU__#00-15-00_00-18-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=NjI-AuzKgMc__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=ODGDLQ0TT3M__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=Oh6FDdpH08A__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=Pf7WtK-YPDA__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=Q8b0XbtpFsA__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=QBfO3qfo7zg__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=QUlWIIHMIEQ__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=QiLNvC7CIuY__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=QozLwYYVotY__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=RRiN5W9XwJE__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=RarYGpz-blM__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=S1meRf5BsEw__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=SdYFFo_tsfk__#00-00-00_00-06-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=SdYFFo_tsfk__#00-18-00_00-24-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=SmFpAAHmoII__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=VGP9qh7U4H0__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=VNQ1Vkz_cM4__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=VRn8Tc02TbU__#00-18-00_00-21-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=VcsJf1q9QX8__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=W5qLlC9il3s__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=Wc2QW06H48M__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=Wp6gzFUaci8__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=X60PecZRLGE__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=Yr41_8QOTF8__#00-09-00_00-12-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=Yr41_8QOTF8__#00-21-00_00-24-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=ZpWR_YZNZTM__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=_Hn2Xlt-IWU__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=a0TQkX_zLt0__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=aBsrZKrRtqU__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=ajnl7P9bf78__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=bU86SW6L7Tc__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=cvEJ5WFk2KE__#00-06-00_00-09-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=eAgqJnO3kr8__#00-06-00_00-12-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=eAgqJnO3kr8__#00-42-00_00-48-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=eAgqJnO3kr8__#00-48-00_00-54-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=enYITYwvPAQ__#00-27-00_00-30-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=es97CGK_5XQ__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=f6j3YWgVBto__#00-01-50_00-02-30_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=fkps18H3SXY__#00-00-00_00-06-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=fkps18H3SXY__#00-36-00_00-42-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=fkps18H3SXY__#00-54-00_01-00-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=g4FnGZ5MAdo__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=g7fnNf88IOc__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=gGlqujwrhbI__#00-12-00_00-15-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=gxrLosPS27c__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=hdy5kZ5dwj8__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=hgoGZZSMhMQ__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=ibYV3e17R5c__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=jAvOGTD7_pU__#00-12-00_00-15-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=lVJVRywgmYM__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=ldnLxTablA8__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=lyZxvgPD4gM__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=mfFYGFJhBI4__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=n0AhGnEjako__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=p2ggHwtb-Zg__#00-21-00_00-24-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=p2ggHwtb-Zg__#00-24-00_00-27-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=pCyCi-q4MqY__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=plhVMWR33go__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=q2SP66Jb6Cw__#00-00-00_00-06-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=qV4YYnXdQCc__#00-03-00_00-06-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=qhUItxoTrmg__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=rJgg00ic1G8__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=rmDBn5Rpd3s__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=smnw0Q7AxFQ__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=tI7fktKY6OU__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=t_TZYpT6xjY__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=tlFJIG9mTGQ__#00-12-00_00-15-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=tlFJIG9mTGQ__#00-15-00_00-18-36_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=usAvzbDq6-c__#00-03-00_00-06-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=usAvzbDq6-c__#00-18-00_00-21-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=usAvzbDq6-c__#00-21-00_00-24-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=uyvM-vq5DwA__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=vFPQ_NiDBIU__#00-42-00_00-48-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=vFPQ_NiDBIU__#01-00-00_01-06-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=vFPQ_NiDBIU__#01-48-00_01-54-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=vFPQ_NiDBIU__#02-42-00_02-48-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=vHnAmx0UYbM__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=vQ9AwVrM9pU__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=vp_W8CqtCug__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=vsI_pKNcgeQ__#00-15-00_00-18-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=wQrV75N2BrI__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=x0-z4h6mFoU__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=y7JEq-kf-2I__#00-01-50_00-02-30_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=y7vIfdKwHDk__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=yZ2wlTAN49g__#00-03-00_00-06-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/v=yviKz5J-pEA__#1_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/wangted.2008__#0-27-17_0-28-07_label_A__0.npy,A
